,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
16910,SUDESTE,SAO PAULO,3.464,2016-06-15,2016
16911,NORTE,TOCANTINS,3.88,2016-06-15,2016
16912,NORTE,RORAIMA,3.897,2016-06-15,2016
16913,NORDESTE,PARAIBA,3.645,2016-06-15,2016
16914,SUDESTE,MINAS GERAIS,3.697,2016-06-15,2016
16915,NORTE,ACRE,4.072,2016-06-15,2016
16916,NORDESTE,ALAGOAS,3.832,2016-06-15,2016
16917,NORTE,AMAPA,3.644,2016-06-15,2016
16918,NORTE,PARA,3.967,2016-06-15,2016
16919,NORTE,AMAZONAS,3.499,2016-06-15,2016
16920,NORDESTE,CEARA,3.963,2016-06-15,2016
16921,CENTRO OESTE,DISTRITO FEDERAL,3.624,2016-06-15,2016
16922,SUDESTE,ESPIRITO SANTO,3.641,2016-06-15,2016
16923,CENTRO OESTE,GOIAS,3.771,2016-06-15,2016
16924,NORDESTE,MARANHAO,3.586,2016-06-15,2016
16925,CENTRO OESTE,MATO GROSSO,3.641,2016-06-15,2016
16926,CENTRO OESTE,MATO GROSSO DO SUL,3.478,2016-06-15,2016
16927,NORDESTE,BAHIA,3.696,2016-06-15,2016
16928,SUL,PARANA,3.603,2016-06-22,2016
16929,NORDESTE,PERNAMBUCO,3.776,2016-06-22,2016
16930,NORDESTE,PIAUI,3.675,2016-06-22,2016
16931,SUDESTE,RIO DE JANEIRO,3.904,2016-06-22,2016
16932,NORDESTE,RIO GRANDE DO NORTE,3.793,2016-06-22,2016
16933,SUL,RIO GRANDE DO SUL,3.838,2016-06-22,2016
16934,NORTE,RONDONIA,3.857,2016-06-22,2016
16935,NORDESTE,SERGIPE,3.62,2016-06-22,2016
16936,SUL,SANTA CATARINA,3.429,2016-06-22,2016
16937,SUDESTE,SAO PAULO,3.459,2016-06-22,2016
16938,NORTE,TOCANTINS,3.879,2016-06-22,2016
16939,NORDESTE,PARAIBA,3.642,2016-06-22,2016
16940,NORTE,RORAIMA,3.87,2016-06-22,2016
16941,NORTE,PARA,3.982,2016-06-22,2016
16942,CENTRO OESTE,MATO GROSSO DO SUL,3.479,2016-06-22,2016
16943,NORTE,ACRE,4.055,2016-06-22,2016
16944,NORDESTE,ALAGOAS,3.835,2016-06-22,2016
16945,NORTE,AMAPA,3.698,2016-06-22,2016
16946,NORTE,AMAZONAS,3.469,2016-06-22,2016
16947,NORDESTE,BAHIA,3.677,2016-06-22,2016
16948,NORDESTE,CEARA,3.957,2016-06-22,2016
16949,CENTRO OESTE,DISTRITO FEDERAL,3.607,2016-06-22,2016
16950,SUDESTE,ESPIRITO SANTO,3.64,2016-06-22,2016
16951,CENTRO OESTE,GOIAS,3.769,2016-06-22,2016
16952,NORDESTE,MARANHAO,3.567,2016-06-22,2016
16953,CENTRO OESTE,MATO GROSSO,3.659,2016-06-22,2016
16954,SUDESTE,MINAS GERAIS,3.673,2016-06-22,2016
16955,NORTE,RONDONIA,3.869,2016-06-29,2016
16956,NORDESTE,PERNAMBUCO,3.771,2016-06-29,2016
16957,NORDESTE,PIAUI,3.664,2016-06-29,2016
16958,SUDESTE,RIO DE JANEIRO,3.91,2016-06-29,2016
16959,NORDESTE,RIO GRANDE DO NORTE,3.808,2016-06-29,2016
16960,SUL,RIO GRANDE DO SUL,3.823,2016-06-29,2016
16961,NORTE,RORAIMA,3.866,2016-06-29,2016
16962,SUDESTE,SAO PAULO,3.453,2016-06-29,2016
16963,NORDESTE,SERGIPE,3.597,2016-06-29,2016
16964,NORTE,TOCANTINS,3.88,2016-06-29,2016
16965,SUL,PARANA,3.59,2016-06-29,2016
16966,SUL,SANTA CATARINA,3.439,2016-06-29,2016
16967,NORDESTE,PARAIBA,3.642,2016-06-29,2016
16968,NORDESTE,CEARA,3.968,2016-06-29,2016
16969,CENTRO OESTE,MATO GROSSO DO SUL,3.482,2016-06-29,2016
16970,NORTE,ACRE,4.075,2016-06-29,2016
16971,NORDESTE,ALAGOAS,3.806,2016-06-29,2016
16972,NORTE,AMAPA,3.703,2016-06-29,2016
16973,NORTE,AMAZONAS,3.496,2016-06-29,2016
16974,NORDESTE,BAHIA,3.643,2016-06-29,2016
16975,CENTRO OESTE,DISTRITO FEDERAL,3.61,2016-06-29,2016
16976,SUDESTE,ESPIRITO SANTO,3.631,2016-06-29,2016
16977,CENTRO OESTE,GOIAS,3.73,2016-06-29,2016
16978,NORDESTE,MARANHAO,3.562,2016-06-29,2016
16979,CENTRO OESTE,MATO GROSSO,3.716,2016-06-29,2016
16980,SUDESTE,MINAS GERAIS,3.692,2016-06-29,2016
16981,NORTE,PARA,3.99,2016-06-29,2016
16982,NORTE,RORAIMA,3.899,2016-07-06,2016
16983,NORDESTE,PIAUI,3.609,2016-07-06,2016
16984,SUDESTE,RIO DE JANEIRO,3.896,2016-07-06,2016
16985,NORDESTE,RIO GRANDE DO NORTE,3.808,2016-07-06,2016
16986,SUL,RIO GRANDE DO SUL,3.82,2016-07-06,2016
16987,NORTE,RONDONIA,3.863,2016-07-06,2016
16988,SUL,SANTA CATARINA,3.436,2016-07-06,2016
16989,NORDESTE,SERGIPE,3.593,2016-07-06,2016
16990,NORTE,TOCANTINS,3.88,2016-07-06,2016
16991,SUDESTE,SAO PAULO,3.459,2016-07-06,2016
16992,NORDESTE,PERNAMBUCO,3.751,2016-07-06,2016
16993,SUDESTE,ESPIRITO SANTO,3.632,2016-07-06,2016
16994,NORTE,PARA,3.996,2016-07-06,2016
16995,NORTE,ACRE,4.077,2016-07-06,2016
16996,NORDESTE,ALAGOAS,3.714,2016-07-06,2016
16997,NORTE,AMAPA,3.64,2016-07-06,2016
16998,NORTE,AMAZONAS,3.438,2016-07-06,2016
16999,SUL,PARANA,3.592,2016-07-06,2016
17000,NORDESTE,BAHIA,3.647,2016-07-06,2016
17001,CENTRO OESTE,DISTRITO FEDERAL,3.601,2016-07-06,2016
17002,CENTRO OESTE,GOIAS,3.723,2016-07-06,2016
17003,NORDESTE,MARANHAO,3.564,2016-07-06,2016
17004,CENTRO OESTE,MATO GROSSO,3.717,2016-07-06,2016
17005,CENTRO OESTE,MATO GROSSO DO SUL,3.454,2016-07-06,2016
17006,SUDESTE,MINAS GERAIS,3.699,2016-07-06,2016
17007,NORDESTE,CEARA,3.963,2016-07-06,2016
17008,NORDESTE,PARAIBA,3.639,2016-07-06,2016
17009,SUDESTE,RIO DE JANEIRO,3.914,2016-07-13,2016
17010,NORDESTE,PIAUI,3.617,2016-07-13,2016
17011,SUL,PARANA,3.572,2016-07-13,2016
17012,NORDESTE,RIO GRANDE DO NORTE,3.803,2016-07-13,2016
17013,NORDESTE,PERNAMBUCO,3.722,2016-07-13,2016
17014,SUL,RIO GRANDE DO SUL,3.797,2016-07-13,2016
17015,NORTE,RORAIMA,3.881,2016-07-13,2016
17016,SUL,SANTA CATARINA,3.441,2016-07-13,2016
17017,SUDESTE,SAO PAULO,3.432,2016-07-13,2016
17018,NORDESTE,SERGIPE,3.586,2016-07-13,2016
17019,NORTE,TOCANTINS,3.881,2016-07-13,2016
17020,NORTE,RONDONIA,3.88,2016-07-13,2016
17021,NORDESTE,PARAIBA,3.622,2016-07-13,2016
17022,CENTRO OESTE,DISTRITO FEDERAL,3.614,2016-07-13,2016
17023,SUDESTE,MINAS GERAIS,3.661,2016-07-13,2016
17024,NORTE,ACRE,4.075,2016-07-13,2016
17025,NORDESTE,ALAGOAS,3.729,2016-07-13,2016
17026,NORTE,AMAPA,3.664,2016-07-13,2016
17027,NORTE,PARA,4.002,2016-07-13,2016
17028,NORTE,AMAZONAS,3.859,2016-07-13,2016
17029,NORDESTE,CEARA,3.957,2016-07-13,2016
17030,SUDESTE,ESPIRITO SANTO,3.626,2016-07-13,2016
17031,CENTRO OESTE,GOIAS,3.716,2016-07-13,2016
17032,NORDESTE,MARANHAO,3.562,2016-07-13,2016
17033,CENTRO OESTE,MATO GROSSO,3.718,2016-07-13,2016
17034,CENTRO OESTE,MATO GROSSO DO SUL,3.454,2016-07-13,2016
17035,NORDESTE,BAHIA,3.831,2016-07-13,2016
17036,NORDESTE,PIAUI,3.593,2016-07-20,2016
17037,SUDESTE,RIO DE JANEIRO,3.888,2016-07-20,2016
17038,NORDESTE,RIO GRANDE DO NORTE,3.808,2016-07-20,2016
17039,SUL,RIO GRANDE DO SUL,3.803,2016-07-20,2016
17040,NORTE,RONDONIA,3.839,2016-07-20,2016
17041,NORTE,RORAIMA,3.878,2016-07-20,2016
17042,SUL,SANTA CATARINA,3.475,2016-07-20,2016
17043,NORDESTE,SERGIPE,3.567,2016-07-20,2016
17044,NORTE,TOCANTINS,3.878,2016-07-20,2016
17045,NORDESTE,PERNAMBUCO,3.698,2016-07-20,2016
17046,SUDESTE,SAO PAULO,3.441,2016-07-20,2016
17047,SUL,PARANA,3.581,2016-07-20,2016
17048,NORTE,PARA,3.971,2016-07-20,2016
17049,NORTE,ACRE,4.064,2016-07-20,2016
17050,NORDESTE,ALAGOAS,3.674,2016-07-20,2016
17051,NORTE,AMAPA,3.638,2016-07-20,2016
17052,NORTE,AMAZONAS,3.864,2016-07-20,2016
17053,NORDESTE,BAHIA,3.869,2016-07-20,2016
17054,NORDESTE,CEARA,3.953,2016-07-20,2016
17055,CENTRO OESTE,DISTRITO FEDERAL,3.59,2016-07-20,2016
17056,SUDESTE,ESPIRITO SANTO,3.642,2016-07-20,2016
17057,CENTRO OESTE,GOIAS,3.708,2016-07-20,2016
17058,NORDESTE,MARANHAO,3.56,2016-07-20,2016
17059,CENTRO OESTE,MATO GROSSO,3.72,2016-07-20,2016
17060,CENTRO OESTE,MATO GROSSO DO SUL,3.423,2016-07-20,2016
17061,SUDESTE,MINAS GERAIS,3.683,2016-07-20,2016
17062,NORDESTE,PARAIBA,3.628,2016-07-20,2016
17063,SUL,PARANA,3.562,2016-07-27,2016
17064,NORDESTE,PERNAMBUCO,3.658,2016-07-27,2016
17065,NORDESTE,PIAUI,3.588,2016-07-27,2016
17066,SUDESTE,RIO DE JANEIRO,3.918,2016-07-27,2016
17067,NORDESTE,RIO GRANDE DO NORTE,3.793,2016-07-27,2016
17068,SUL,RIO GRANDE DO SUL,3.83,2016-07-27,2016
17069,NORTE,RONDONIA,3.839,2016-07-27,2016
17070,NORDESTE,SERGIPE,3.555,2016-07-27,2016
17071,SUL,SANTA CATARINA,3.502,2016-07-27,2016
17072,SUDESTE,SAO PAULO,3.428,2016-07-27,2016
17073,NORTE,TOCANTINS,3.878,2016-07-27,2016
17074,NORTE,RORAIMA,3.861,2016-07-27,2016
17075,NORDESTE,PARAIBA,3.627,2016-07-27,2016
17076,SUDESTE,MINAS GERAIS,3.681,2016-07-27,2016
17077,NORTE,ACRE,4.07,2016-07-27,2016
17078,NORDESTE,ALAGOAS,3.744,2016-07-27,2016
17079,NORTE,AMAPA,3.7,2016-07-27,2016
17080,NORTE,PARA,3.975,2016-07-27,2016
17081,NORTE,AMAZONAS,3.867,2016-07-27,2016
17082,NORDESTE,CEARA,3.952,2016-07-27,2016
17083,CENTRO OESTE,DISTRITO FEDERAL,3.607,2016-07-27,2016
17084,SUDESTE,ESPIRITO SANTO,3.64,2016-07-27,2016
17085,CENTRO OESTE,GOIAS,3.741,2016-07-27,2016
17086,NORDESTE,MARANHAO,3.543,2016-07-27,2016
17087,CENTRO OESTE,MATO GROSSO,3.714,2016-07-27,2016
17088,CENTRO OESTE,MATO GROSSO DO SUL,3.431,2016-07-27,2016
17089,NORDESTE,BAHIA,3.878,2016-07-27,2016
17090,SUL,PARANA,3.578,2016-08-03,2016
17091,NORDESTE,PERNAMBUCO,3.688,2016-08-03,2016
17092,NORDESTE,PIAUI,3.588,2016-08-03,2016
17093,SUDESTE,RIO DE JANEIRO,3.879,2016-08-03,2016
17094,NORDESTE,RIO GRANDE DO NORTE,3.789,2016-08-03,2016
17095,SUL,RIO GRANDE DO SUL,3.829,2016-08-03,2016
17096,NORTE,RONDONIA,3.864,2016-08-03,2016
17097,NORDESTE,SERGIPE,3.537,2016-08-03,2016
17098,SUL,SANTA CATARINA,3.503,2016-08-03,2016
17099,SUDESTE,SAO PAULO,3.454,2016-08-03,2016
17100,NORTE,TOCANTINS,3.86,2016-08-03,2016
17101,NORTE,RORAIMA,3.879,2016-08-03,2016
17102,NORDESTE,PARAIBA,3.618,2016-08-03,2016
17103,SUDESTE,MINAS GERAIS,3.668,2016-08-03,2016
17104,NORTE,ACRE,4.064,2016-08-03,2016
17105,NORDESTE,ALAGOAS,3.788,2016-08-03,2016
17106,NORTE,AMAPA,3.687,2016-08-03,2016
17107,NORTE,PARA,3.991,2016-08-03,2016
17108,NORTE,AMAZONAS,3.867,2016-08-03,2016
17109,NORDESTE,CEARA,3.943,2016-08-03,2016
17110,CENTRO OESTE,DISTRITO FEDERAL,3.585,2016-08-03,2016
17111,SUDESTE,ESPIRITO SANTO,3.656,2016-08-03,2016
17112,CENTRO OESTE,GOIAS,3.74,2016-08-03,2016
17113,NORDESTE,MARANHAO,3.561,2016-08-03,2016
17114,CENTRO OESTE,MATO GROSSO,3.712,2016-08-03,2016
17115,CENTRO OESTE,MATO GROSSO DO SUL,3.406,2016-08-03,2016
17116,NORDESTE,BAHIA,3.857,2016-08-03,2016
17117,NORTE,RORAIMA,3.878,2016-08-10,2016
17118,NORDESTE,PIAUI,3.609,2016-08-10,2016
17119,SUDESTE,RIO DE JANEIRO,3.896,2016-08-10,2016
17120,NORDESTE,RIO GRANDE DO NORTE,3.783,2016-08-10,2016
17121,SUL,RIO GRANDE DO SUL,3.84,2016-08-10,2016
17122,NORTE,RONDONIA,3.85,2016-08-10,2016
17123,SUL,SANTA CATARINA,3.511,2016-08-10,2016
17124,NORDESTE,SERGIPE,3.536,2016-08-10,2016
17125,NORTE,TOCANTINS,3.86,2016-08-10,2016
17126,NORDESTE,PERNAMBUCO,3.677,2016-08-10,2016
17127,SUDESTE,SAO PAULO,3.453,2016-08-10,2016
17128,SUL,PARANA,3.562,2016-08-10,2016
17129,CENTRO OESTE,DISTRITO FEDERAL,3.608,2016-08-10,2016
17130,NORTE,PARA,3.984,2016-08-10,2016
17131,NORTE,ACRE,4.069,2016-08-10,2016
17132,NORDESTE,ALAGOAS,3.795,2016-08-10,2016
17133,NORTE,AMAPA,3.686,2016-08-10,2016
17134,NORTE,AMAZONAS,3.772,2016-08-10,2016
17135,NORDESTE,BAHIA,3.847,2016-08-10,2016
17136,NORDESTE,CEARA,3.942,2016-08-10,2016
17137,SUDESTE,ESPIRITO SANTO,3.699,2016-08-10,2016
17138,CENTRO OESTE,GOIAS,3.765,2016-08-10,2016
17139,NORDESTE,MARANHAO,3.565,2016-08-10,2016
17140,CENTRO OESTE,MATO GROSSO,3.705,2016-08-10,2016
17141,CENTRO OESTE,MATO GROSSO DO SUL,3.416,2016-08-10,2016
17142,SUDESTE,MINAS GERAIS,3.685,2016-08-10,2016
17143,NORDESTE,PARAIBA,3.621,2016-08-10,2016
17144,SUL,PARANA,3.586,2016-08-17,2016
17145,NORDESTE,PERNAMBUCO,3.661,2016-08-17,2016
17146,NORDESTE,PIAUI,3.592,2016-08-17,2016
17147,SUDESTE,RIO DE JANEIRO,3.889,2016-08-17,2016
17148,NORDESTE,RIO GRANDE DO NORTE,3.745,2016-08-17,2016
17149,SUL,RIO GRANDE DO SUL,3.842,2016-08-17,2016
17150,NORTE,RONDONIA,3.849,2016-08-17,2016
17151,SUL,SANTA CATARINA,3.513,2016-08-17,2016
17152,SUDESTE,SAO PAULO,3.447,2016-08-17,2016
17153,NORDESTE,SERGIPE,3.539,2016-08-17,2016
17154,NORTE,TOCANTINS,3.868,2016-08-17,2016
17155,NORDESTE,PARAIBA,3.624,2016-08-17,2016
17156,NORTE,RORAIMA,3.887,2016-08-17,2016
17157,NORTE,PARA,3.984,2016-08-17,2016
17158,NORDESTE,BAHIA,3.78,2016-08-17,2016
17159,CENTRO OESTE,MATO GROSSO DO SUL,3.409,2016-08-17,2016
17160,NORTE,ACRE,4.062,2016-08-17,2016
17161,NORDESTE,ALAGOAS,3.795,2016-08-17,2016
17162,NORTE,AMAPA,3.68,2016-08-17,2016
17163,NORTE,AMAZONAS,3.863,2016-08-17,2016
17164,NORDESTE,CEARA,3.941,2016-08-17,2016
17165,CENTRO OESTE,DISTRITO FEDERAL,3.55,2016-08-17,2016
17166,SUDESTE,ESPIRITO SANTO,3.694,2016-08-17,2016
17167,CENTRO OESTE,GOIAS,3.769,2016-08-17,2016
17168,NORDESTE,MARANHAO,3.547,2016-08-17,2016
17169,CENTRO OESTE,MATO GROSSO,3.698,2016-08-17,2016
17170,SUDESTE,MINAS GERAIS,3.701,2016-08-17,2016
17171,SUL,PARANA,3.565,2016-08-24,2016
17172,NORDESTE,PERNAMBUCO,3.627,2016-08-24,2016
17173,NORDESTE,PIAUI,3.582,2016-08-24,2016
17174,SUDESTE,RIO DE JANEIRO,3.893,2016-08-24,2016
17175,NORDESTE,RIO GRANDE DO NORTE,3.788,2016-08-24,2016
17176,SUL,RIO GRANDE DO SUL,3.838,2016-08-24,2016
17177,NORTE,RONDONIA,3.873,2016-08-24,2016
17178,NORDESTE,SERGIPE,3.539,2016-08-24,2016
17179,SUL,SANTA CATARINA,3.518,2016-08-24,2016
17180,SUDESTE,SAO PAULO,3.423,2016-08-24,2016
17181,NORTE,TOCANTINS,3.867,2016-08-24,2016
17182,NORTE,RORAIMA,3.858,2016-08-24,2016
17183,NORDESTE,PARAIBA,3.633,2016-08-24,2016
17184,SUDESTE,MINAS GERAIS,3.684,2016-08-24,2016
17185,NORTE,ACRE,4.071,2016-08-24,2016
17186,NORDESTE,ALAGOAS,3.796,2016-08-24,2016
17187,NORTE,AMAPA,3.679,2016-08-24,2016
17188,NORTE,PARA,3.994,2016-08-24,2016
17189,NORTE,AMAZONAS,3.861,2016-08-24,2016
17190,NORDESTE,CEARA,3.943,2016-08-24,2016
17191,CENTRO OESTE,DISTRITO FEDERAL,3.582,2016-08-24,2016
17192,SUDESTE,ESPIRITO SANTO,3.702,2016-08-24,2016
17193,CENTRO OESTE,GOIAS,3.734,2016-08-24,2016
17194,NORDESTE,MARANHAO,3.554,2016-08-24,2016
17195,CENTRO OESTE,MATO GROSSO,3.713,2016-08-24,2016
17196,CENTRO OESTE,MATO GROSSO DO SUL,3.424,2016-08-24,2016
17197,NORDESTE,BAHIA,3.79,2016-08-24,2016
17198,SUL,RIO GRANDE DO SUL,3.844,2016-08-31,2016
17199,NORDESTE,RIO GRANDE DO NORTE,3.784,2016-08-31,2016
17200,NORDESTE,PIAUI,3.58,2016-08-31,2016
17201,NORDESTE,PERNAMBUCO,3.609,2016-08-31,2016
17202,SUDESTE,RIO DE JANEIRO,3.891,2016-08-31,2016
17203,NORTE,RONDONIA,3.866,2016-08-31,2016
17204,SUL,SANTA CATARINA,3.512,2016-08-31,2016
17205,SUDESTE,SAO PAULO,3.455,2016-08-31,2016
17206,NORDESTE,SERGIPE,3.561,2016-08-31,2016
17207,NORTE,TOCANTINS,3.86,2016-08-31,2016
17208,NORTE,RORAIMA,3.862,2016-08-31,2016
17209,SUL,PARANA,3.607,2016-08-31,2016
17210,SUDESTE,ESPIRITO SANTO,3.71,2016-08-31,2016
17211,NORTE,PARA,3.996,2016-08-31,2016
17212,NORTE,ACRE,4.067,2016-08-31,2016
17213,NORDESTE,ALAGOAS,3.78,2016-08-31,2016
17214,NORTE,AMAPA,3.709,2016-08-31,2016
17215,NORTE,AMAZONAS,3.881,2016-08-31,2016
17216,NORDESTE,BAHIA,3.714,2016-08-31,2016
17217,NORDESTE,CEARA,3.933,2016-08-31,2016
17218,CENTRO OESTE,DISTRITO FEDERAL,3.51,2016-08-31,2016
17219,CENTRO OESTE,GOIAS,3.741,2016-08-31,2016
17220,NORDESTE,MARANHAO,3.538,2016-08-31,2016
17221,CENTRO OESTE,MATO GROSSO,3.709,2016-08-31,2016
17222,CENTRO OESTE,MATO GROSSO DO SUL,3.422,2016-08-31,2016
17223,SUDESTE,MINAS GERAIS,3.683,2016-08-31,2016
17224,NORDESTE,PARAIBA,3.624,2016-08-31,2016
17225,NORDESTE,PERNAMBUCO,3.617,2016-09-07,2016
17226,NORDESTE,PIAUI,3.577,2016-09-07,2016
17227,SUDESTE,RIO DE JANEIRO,3.982,2016-09-07,2016
17228,NORDESTE,RIO GRANDE DO NORTE,3.746,2016-09-07,2016
17229,SUL,RIO GRANDE DO SUL,3.844,2016-09-07,2016
17230,NORTE,RONDONIA,3.836,2016-09-07,2016
17231,NORTE,RORAIMA,3.854,2016-09-07,2016
17232,NORTE,TOCANTINS,3.856,2016-09-07,2016
17233,SUDESTE,SAO PAULO,3.446,2016-09-07,2016
17234,NORDESTE,SERGIPE,3.579,2016-09-07,2016
17235,SUL,SANTA CATARINA,3.528,2016-09-07,2016
17236,SUL,PARANA,3.626,2016-09-07,2016
17237,NORTE,PARA,3.996,2016-09-07,2016
17238,NORTE,ACRE,4.071,2016-09-07,2016
17239,NORDESTE,ALAGOAS,3.799,2016-09-07,2016
17240,NORTE,AMAPA,3.609,2016-09-07,2016
17241,NORTE,AMAZONAS,3.874,2016-09-07,2016
17242,NORDESTE,PARAIBA,3.658,2016-09-07,2016
17243,NORDESTE,BAHIA,3.689,2016-09-07,2016
17244,CENTRO OESTE,DISTRITO FEDERAL,3.544,2016-09-07,2016
17245,SUDESTE,ESPIRITO SANTO,3.742,2016-09-07,2016
17246,CENTRO OESTE,GOIAS,3.738,2016-09-07,2016
17247,NORDESTE,MARANHAO,3.549,2016-09-07,2016
17248,CENTRO OESTE,MATO GROSSO,3.701,2016-09-07,2016
17249,CENTRO OESTE,MATO GROSSO DO SUL,3.404,2016-09-07,2016
17250,SUDESTE,MINAS GERAIS,3.678,2016-09-07,2016
17251,NORDESTE,CEARA,3.931,2016-09-07,2016
17252,NORTE,RONDONIA,3.853,2016-09-14,2016
17253,NORDESTE,PERNAMBUCO,3.627,2016-09-14,2016
17254,NORDESTE,PIAUI,3.583,2016-09-14,2016
17255,SUDESTE,RIO DE JANEIRO,3.892,2016-09-14,2016
17256,NORDESTE,RIO GRANDE DO NORTE,3.832,2016-09-14,2016
17257,SUL,RIO GRANDE DO SUL,3.843,2016-09-14,2016
17258,NORTE,RORAIMA,3.848,2016-09-14,2016
17259,SUDESTE,SAO PAULO,3.455,2016-09-14,2016
17260,NORDESTE,SERGIPE,3.578,2016-09-14,2016
17261,NORTE,TOCANTINS,3.87,2016-09-14,2016
17262,SUL,PARANA,3.624,2016-09-14,2016
17263,SUL,SANTA CATARINA,3.518,2016-09-14,2016
17264,NORDESTE,PARAIBA,3.638,2016-09-14,2016
17265,SUDESTE,MINAS GERAIS,3.675,2016-09-14,2016
17266,NORTE,ACRE,4.066,2016-09-14,2016
17267,NORDESTE,ALAGOAS,3.777,2016-09-14,2016
17268,NORTE,AMAPA,3.658,2016-09-14,2016
17269,NORTE,PARA,3.997,2016-09-14,2016
17270,NORTE,AMAZONAS,3.874,2016-09-14,2016
17271,NORDESTE,CEARA,3.932,2016-09-14,2016
17272,CENTRO OESTE,DISTRITO FEDERAL,3.534,2016-09-14,2016
17273,SUDESTE,ESPIRITO SANTO,3.718,2016-09-14,2016
17274,CENTRO OESTE,GOIAS,3.748,2016-09-14,2016
17275,NORDESTE,MARANHAO,3.566,2016-09-14,2016
17276,CENTRO OESTE,MATO GROSSO,3.71,2016-09-14,2016
17277,CENTRO OESTE,MATO GROSSO DO SUL,3.433,2016-09-14,2016
17278,NORDESTE,BAHIA,3.646,2016-09-14,2016
17279,NORTE,RORAIMA,3.864,2016-09-21,2016
17280,NORDESTE,PIAUI,3.592,2016-09-21,2016
17281,SUDESTE,RIO DE JANEIRO,3.913,2016-09-21,2016
17282,NORDESTE,RIO GRANDE DO NORTE,3.792,2016-09-21,2016
17283,SUL,RIO GRANDE DO SUL,3.848,2016-09-21,2016
17284,NORTE,RONDONIA,3.851,2016-09-21,2016
17285,SUL,SANTA CATARINA,3.525,2016-09-21,2016
17286,NORDESTE,SERGIPE,3.579,2016-09-21,2016
17287,NORTE,TOCANTINS,3.871,2016-09-21,2016
17288,NORDESTE,PERNAMBUCO,3.61,2016-09-21,2016
17289,SUDESTE,SAO PAULO,3.432,2016-09-21,2016
17290,SUL,PARANA,3.638,2016-09-21,2016
17291,CENTRO OESTE,DISTRITO FEDERAL,3.491,2016-09-21,2016
17292,NORTE,PARA,3.999,2016-09-21,2016
17293,NORTE,ACRE,4.086,2016-09-21,2016
17294,NORDESTE,ALAGOAS,3.798,2016-09-21,2016
17295,NORTE,AMAPA,3.665,2016-09-21,2016
17296,NORTE,AMAZONAS,3.84,2016-09-21,2016
17297,NORDESTE,BAHIA,3.62,2016-09-21,2016
17298,NORDESTE,CEARA,3.93,2016-09-21,2016
17299,SUDESTE,ESPIRITO SANTO,3.729,2016-09-21,2016
17300,CENTRO OESTE,GOIAS,3.777,2016-09-21,2016
17301,NORDESTE,MARANHAO,3.561,2016-09-21,2016
17302,CENTRO OESTE,MATO GROSSO,3.701,2016-09-21,2016
17303,CENTRO OESTE,MATO GROSSO DO SUL,3.425,2016-09-21,2016
17304,SUDESTE,MINAS GERAIS,3.632,2016-09-21,2016
17305,NORDESTE,PARAIBA,3.609,2016-09-21,2016
17306,NORDESTE,PIAUI,3.574,2016-09-28,2016
17307,SUDESTE,RIO DE JANEIRO,3.91,2016-09-28,2016
17308,NORDESTE,RIO GRANDE DO NORTE,3.776,2016-09-28,2016
17309,SUL,RIO GRANDE DO SUL,3.84,2016-09-28,2016
17310,NORTE,RONDONIA,3.852,2016-09-28,2016
17311,NORTE,RORAIMA,3.849,2016-09-28,2016
17312,SUL,SANTA CATARINA,3.528,2016-09-28,2016
17313,NORDESTE,SERGIPE,3.621,2016-09-28,2016
17314,NORTE,TOCANTINS,3.871,2016-09-28,2016
17315,NORDESTE,PERNAMBUCO,3.587,2016-09-28,2016
17316,SUDESTE,SAO PAULO,3.463,2016-09-28,2016
17317,SUL,PARANA,3.643,2016-09-28,2016
17318,NORDESTE,CEARA,3.936,2016-09-28,2016
17319,SUDESTE,MINAS GERAIS,3.666,2016-09-28,2016
17320,NORTE,ACRE,4.123,2016-09-28,2016
17321,NORDESTE,ALAGOAS,3.799,2016-09-28,2016
17322,NORTE,AMAPA,3.665,2016-09-28,2016
17323,NORTE,AMAZONAS,3.795,2016-09-28,2016
17324,NORDESTE,BAHIA,3.624,2016-09-28,2016
17325,CENTRO OESTE,DISTRITO FEDERAL,3.536,2016-09-28,2016
17326,SUDESTE,ESPIRITO SANTO,3.7,2016-09-28,2016
17327,CENTRO OESTE,GOIAS,3.776,2016-09-28,2016
17328,NORDESTE,MARANHAO,3.576,2016-09-28,2016
17329,CENTRO OESTE,MATO GROSSO,3.706,2016-09-28,2016
17330,CENTRO OESTE,MATO GROSSO DO SUL,3.441,2016-09-28,2016
17331,NORTE,PARA,3.994,2016-09-28,2016
17332,NORDESTE,PARAIBA,3.626,2016-09-28,2016
17333,NORTE,RORAIMA,3.863,2016-10-05,2016
17334,NORDESTE,PIAUI,3.569,2016-10-05,2016
17335,SUDESTE,RIO DE JANEIRO,3.913,2016-10-05,2016
17336,NORDESTE,RIO GRANDE DO NORTE,3.87,2016-10-05,2016
17337,SUL,RIO GRANDE DO SUL,3.834,2016-10-05,2016
17338,NORTE,RONDONIA,3.836,2016-10-05,2016
17339,SUL,SANTA CATARINA,3.527,2016-10-05,2016
17340,NORDESTE,SERGIPE,3.65,2016-10-05,2016
17341,NORTE,TOCANTINS,3.846,2016-10-05,2016
17342,NORDESTE,PERNAMBUCO,3.596,2016-10-05,2016
17343,SUDESTE,SAO PAULO,3.448,2016-10-05,2016
17344,SUL,PARANA,3.653,2016-10-05,2016
